evidence_id,org_id,obligation_id,control_id,evidence_type,evidence_title,evidence_date,submitted_by,status,reviewer_comments,storage_uri,evidence_score,hash
EVD-0002447,ORG-0019,OBL-000500,CTL-000597,Data retention proof,Disclosure evidence package 2447,2024-12-30,USR-00001,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/2447,85,d148a213f47f888d24d2855e6a21f73c
EVD-0002448,ORG-0019,OBL-000500,CTL-000597,Data retention proof,Disclosure evidence package 2448,2025-10-07,USR-00001,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0019/2448,18,f50604a7f4702ad43538e21979b5fa46
EVD-0002449,ORG-0010,OBL-000222,CTL-000016,Audit sample,Cybersecurity evidence package 2449,2025-02-01,USR-00058,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0010/2449,81,6ea617b8b4965ec281098edc59d28ce9
EVD-0002450,ORG-0010,OBL-000222,CTL-000016,Audit sample,Cybersecurity evidence package 2450,2025-01-30,USR-00064,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0010/2450,84,9a95d2afb31dff4d37b1472137cc8fa1
EVD-0002451,ORG-0010,OBL-000310,CTL-000763,Transaction report,Capital Adequacy evidence package 2451,2025-05-07,USR-00033,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0010/2451,85,d59a3a0559ba94c44762931f38855e52
EVD-0002452,ORG-0014,OBL-000397,CTL-001014,Policy document,Customer Protection evidence package 2452,2026-03-28,USR-00073,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0014/2452,93,10de0e805fa2aee74830f051180ed091
EVD-0002453,ORG-0014,OBL-000397,CTL-001014,Policy document,Customer Protection evidence package 2453,2026-01-08,USR-00053,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0014/2453,87,b0fe33c9cb7a3912d3c2fe06e66e6efd
EVD-0002454,ORG-0022,OBL-000135,CTL-001022,Training log,Cybersecurity evidence package 2454,2026-03-11,USR-00038,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0022/2454,0,4789465f1d0224c88bb7d3532beea18b
EVD-0002455,ORG-0022,OBL-000135,CTL-001022,Training log,Cybersecurity evidence package 2455,2025-03-06,USR-00062,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0022/2455,71,58e35201cbc99cc3fb88f7bba5729545
EVD-0002456,ORG-0026,OBL-000591,CTL-000077,Incident record,Capital Adequacy evidence package 2456,2025-10-21,USR-00030,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0026/2456,65,52ddd569903d6b3bee5b2467cf4b8074
EVD-0002457,ORG-0026,OBL-000591,CTL-000077,Incident record,Capital Adequacy evidence package 2457,2025-09-09,USR-00146,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0026/2457,80,0b1b66fd6bec6bb00c81caf85057bf8c
EVD-0002458,ORG-0008,OBL-000596,CTL-000237,Risk assessment,Liquidity Risk evidence package 2458,2026-05-26,USR-00128,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/2458,91,c4a1c2c9a6cd29c0022dbba6b7f5dd89
EVD-0002459,ORG-0008,OBL-000596,CTL-000237,Risk assessment,Liquidity Risk evidence package 2459,2025-08-23,USR-00128,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0008/2459,67,8d753d13fa0be46a86c65d80281fb09d
EVD-0002460,ORG-0011,OBL-000082,CTL-000193,Board minutes,Trading Risk evidence package 2460,2025-06-28,USR-00116,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/2460,87,0f341fb10dad597dbabb0f5e4b45de72
EVD-0002461,ORG-0011,OBL-000082,CTL-000193,Board minutes,Trading Risk evidence package 2461,2024-11-22,USR-00085,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0011/2461,13,17c62a1e21dc8c602f104a912b9b29ad
EVD-0002462,ORG-0003,OBL-000352,CTL-000745,System report,KYC/AML evidence package 2462,2026-01-01,USR-00117,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0003/2462,0,f9f93bdf9f47f8ee41d8fc54135a5d1e
EVD-0002463,ORG-0003,OBL-000352,CTL-000745,System report,KYC/AML evidence package 2463,2026-01-01,USR-00117,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/2463,83,2719267d698d450a7745135ce3851d2f
EVD-0002464,ORG-0020,OBL-000663,CTL-000855,System report,Data Privacy evidence package 2464,2025-11-15,USR-00140,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0020/2464,85,6c828a7873a76bd79c853ea3d8402e52
EVD-0002465,ORG-0020,OBL-000663,CTL-000855,System report,Data Privacy evidence package 2465,2025-02-01,USR-00027,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0020/2465,13,fa74badbdf2b726102d7161f93b58766
EVD-0002466,ORG-0020,OBL-000663,CTL-000855,System report,Data Privacy evidence package 2466,2025-02-28,USR-00027,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0020/2466,11,0f9b619945168647d36176b6bf4f872d
EVD-0002467,ORG-0021,OBL-000048,CTL-000571,Audit sample,Cybersecurity evidence package 2467,2024-12-02,USR-00042,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0021/2467,79,e047f9b94f5e48e8473b8ad24ddcb506
EVD-0002468,ORG-0021,OBL-000048,CTL-000571,Audit sample,Cybersecurity evidence package 2468,2026-03-08,USR-00042,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0021/2468,94,4b70f084efb0320110e9e655baa1c066
EVD-0002469,ORG-0021,OBL-000048,CTL-000571,Audit sample,Cybersecurity evidence package 2469,2025-05-31,USR-00017,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0021/2469,76,455694220c273b0c358735dc65638616
EVD-0002470,ORG-0025,OBL-000447,CTL-000853,Transaction report,Cybersecurity evidence package 2470,2025-10-30,USR-00026,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/2470,90,f2c4c027fddee2bcd367a573fd2362ab
EVD-0002471,ORG-0025,OBL-000447,CTL-000853,Transaction report,Cybersecurity evidence package 2471,2026-03-31,USR-00072,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0025/2471,20,e959cc74d604cef63dca2e52d6f0fa9a
EVD-0002472,ORG-0025,OBL-000447,CTL-000853,Transaction report,Cybersecurity evidence package 2472,2026-05-12,USR-00132,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0025/2472,0,47220501d1b6a73883df64be303ba841
EVD-0002473,ORG-0006,OBL-000184,CTL-000454,Board minutes,Trading Risk evidence package 2473,2025-10-26,USR-00130,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/2473,94,0dbb519f9ec162e587e264fdfcf4e653
EVD-0002474,ORG-0006,OBL-000184,CTL-000454,Board minutes,Trading Risk evidence package 2474,2026-07-02,USR-00005,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0006/2474,0,09245b3ef9390307f9ca88645776e07e
EVD-0002475,ORG-0007,OBL-000328,CTL-000835,System report,Data Privacy evidence package 2475,2025-01-03,USR-00004,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0007/2475,46,7516784cdc475ad0480da4410a43e089
EVD-0002476,ORG-0007,OBL-000328,CTL-000835,System report,Data Privacy evidence package 2476,2025-06-14,USR-00065,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0007/2476,31,895a63cd1ae892c2d6ed42397542997b
EVD-0002477,ORG-0013,OBL-000030,CTL-000492,Audit sample,Data Privacy evidence package 2477,2025-03-12,USR-00039,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/2477,98,ee5f1a50c3f241fe4e026e3e8ffe4bcf
EVD-0002478,ORG-0007,OBL-000722,CTL-001293,Training log,Audit & Reporting evidence package 2478,2026-05-05,USR-00065,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0007/2478,62,df2934fc86db1ae85d366d9c70c5d072
EVD-0002479,ORG-0007,OBL-000722,CTL-001293,Training log,Audit & Reporting evidence package 2479,2025-09-30,USR-00004,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0007/2479,78,09c4909483b6500b7fc1eadddbb61f2b
EVD-0002480,ORG-0007,OBL-000722,CTL-001293,Training log,Audit & Reporting evidence package 2480,2025-07-21,USR-00004,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0007/2480,60,5e74e537d2e823ca5db9d160c8916a7d
EVD-0002481,ORG-0027,OBL-000525,CTL-000842,Transaction report,Cybersecurity evidence package 2481,2025-12-17,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/2481,83,131bdb82681e07d75b640c00f93bccfb
EVD-0002482,ORG-0027,OBL-000605,CTL-000244,Training log,Operational Resilience evidence package 2482,2026-05-26,USR-00079,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0027/2482,31,626eee65794c0a7bb4dce17d5e4491e4
EVD-0002483,ORG-0024,OBL-000400,CTL-000189,Transaction report,Disclosure evidence package 2483,2025-01-07,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2483,91,a24598a42909dbb015d5b88d57398fe1
EVD-0002484,ORG-0024,OBL-000400,CTL-000189,Transaction report,Disclosure evidence package 2484,2026-06-23,USR-00138,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0024/2484,71,446efe0872d7103125f88b3b23ec64e1
EVD-0002485,ORG-0024,OBL-000400,CTL-000189,Transaction report,Disclosure evidence package 2485,2026-05-05,USR-00138,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2485,88,0b928c441a3e77000c61304fe13a894a
EVD-0002486,ORG-0022,OBL-000443,CTL-001046,Training log,Cybersecurity evidence package 2486,2025-11-16,USR-00021,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/2486,96,cc3c81dde73477d4d329b8354a0a2d6d
EVD-0002487,ORG-0022,OBL-000443,CTL-001046,Training log,Cybersecurity evidence package 2487,2025-09-20,USR-00090,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0022/2487,98,6ce793a779fdbb85d386fe924c75c118
EVD-0002488,ORG-0026,OBL-000059,CTL-000635,Incident record,Cybersecurity evidence package 2488,2026-04-04,USR-00088,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0026/2488,32,4c95e056cc3fc658b95f3aadbfb78627
EVD-0002489,ORG-0024,OBL-000453,CTL-001008,Vendor attestation,Trading Risk evidence package 2489,2025-07-04,USR-00031,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0024/2489,31,624933819f61216d54dc2bd14900de2c
EVD-0002490,ORG-0024,OBL-000453,CTL-001008,Vendor attestation,Trading Risk evidence package 2490,2026-06-09,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2490,79,6d8e45be79d7d721a452117c74ce9189
EVD-0002491,ORG-0024,OBL-000453,CTL-001008,Vendor attestation,Trading Risk evidence package 2491,2026-01-31,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/2491,78,54f08b847ca9fec31c9de030e7d0bc2c
EVD-0002492,ORG-0027,OBL-000237,CTL-001319,Access review,Customer Protection evidence package 2492,2026-03-13,USR-00100,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/2492,86,9e393af5c1b7d2d13a86921fa5e67c21
EVD-0002493,ORG-0020,OBL-000433,CTL-000782,Audit sample,Customer Protection evidence package 2493,2025-09-10,USR-00027,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0020/2493,84,aecb49a7595f0cebe0f0db9d91ad6d3c
EVD-0002494,ORG-0012,OBL-000461,CTL-000363,Incident record,Capital Adequacy evidence package 2494,2026-06-05,USR-00147,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0012/2494,30,6973f39324d43364d16255a4ca18fba0
EVD-0002495,ORG-0012,OBL-000461,CTL-000363,Incident record,Capital Adequacy evidence package 2495,2026-03-02,USR-00147,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0012/2495,32,b5e3112701bd570667ecc045cdc925e8
EVD-0002496,ORG-0001,OBL-000549,CTL-000672,Access review,Incident Management evidence package 2496,2025-02-04,USR-00054,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0001/2496,9,f91c08c4692f93c175023bbfdecb292e
EVD-0002497,ORG-0001,OBL-000549,CTL-000672,Access review,Incident Management evidence package 2497,2026-05-04,USR-00054,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0001/2497,20,8a7087a33a7bcf59eec6928b9bd3c4d1
EVD-0002498,ORG-0001,OBL-000549,CTL-000672,Access review,Incident Management evidence package 2498,2025-10-07,USR-00054,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0001/2498,88,78b8afc30814df7a2cb1050091966b21
EVD-0002499,ORG-0006,OBL-000221,CTL-000156,Risk assessment,Cybersecurity evidence package 2499,2025-06-14,USR-00074,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0006/2499,25,1752455faea7a837002ec5c8fe97fdd8
EVD-0002500,ORG-0006,OBL-000221,CTL-000156,Risk assessment,Cybersecurity evidence package 2500,2026-06-19,USR-00130,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/2500,79,c521a9dcf5f67bbd772c474f0c423908
EVD-0002501,ORG-0006,OBL-000221,CTL-000156,Risk assessment,Cybersecurity evidence package 2501,2025-01-29,USR-00130,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0006/2501,27,3cef7c988b1118e1fa16d8c33aa09ff6
EVD-0002502,ORG-0016,OBL-000013,CTL-000120,Board minutes,Capital Adequacy evidence package 2502,2024-12-18,USR-00055,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/2502,80,a39a9e6f14c859c6758c1396efbf5039
EVD-0002503,ORG-0016,OBL-000013,CTL-000120,Board minutes,Capital Adequacy evidence package 2503,2026-01-16,USR-00028,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/2503,95,e1a222bbd95b315ce9e914cd8f8970c9
EVD-0002504,ORG-0002,OBL-000402,CTL-001238,Board minutes,Trading Risk evidence package 2504,2026-02-12,USR-00011,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/2504,89,66f0d181c9c488b3211b18dffe534050
EVD-0002505,ORG-0014,OBL-000489,CTL-000036,Access review,Data Privacy evidence package 2505,2026-06-08,USR-00029,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0014/2505,10,062e4c418f9b817483cfb911a81b7f5f
EVD-0002506,ORG-0014,OBL-000489,CTL-000036,Access review,Data Privacy evidence package 2506,2026-03-15,USR-00073,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0014/2506,30,39838cc907889ecfce164a78d9922ef4
EVD-0002507,ORG-0014,OBL-000489,CTL-000036,Access review,Data Privacy evidence package 2507,2024-11-07,USR-00009,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0014/2507,0,71367af51d5176d4aeee414bcb02fd14
EVD-0002508,ORG-0001,OBL-000267,CTL-000337,Policy document,Operational Resilience evidence package 2508,2025-04-09,USR-00076,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0001/2508,92,2d0e94b48638220c37c348bff50853ca
EVD-0002509,ORG-0025,OBL-000507,CTL-001315,Access review,Operational Resilience evidence package 2509,2025-05-15,USR-00026,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/2509,92,f23f61d5867634c2e4c8b939d74f682d
EVD-0002510,ORG-0025,OBL-000507,CTL-001315,Access review,Operational Resilience evidence package 2510,2026-03-19,USR-00132,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0025/2510,57,3539b208f831936f26f55110bc334945
EVD-0002511,ORG-0008,OBL-000117,CTL-000002,Board minutes,Audit & Reporting evidence package 2511,2026-01-03,USR-00106,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0008/2511,0,1064bf82d3d49f952b4967609d084982
EVD-0002512,ORG-0008,OBL-000117,CTL-000002,Board minutes,Audit & Reporting evidence package 2512,2026-05-03,USR-00128,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0008/2512,24,496d79bf35fa8a669dd615f57cb7cfe8
EVD-0002513,ORG-0008,OBL-000117,CTL-000002,Board minutes,Audit & Reporting evidence package 2513,2026-03-09,USR-00106,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0008/2513,69,aa1797cc00f8bf4b4092b776ee2ef074
EVD-0002514,ORG-0030,OBL-000123,CTL-000364,Policy document,Capital Adequacy evidence package 2514,2025-04-15,USR-00082,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0030/2514,0,be8d9f1ab614ab092862ea7b3188ab05
EVD-0002515,ORG-0030,OBL-000123,CTL-000364,Policy document,Capital Adequacy evidence package 2515,2025-05-26,USR-00082,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0030/2515,66,6a2458d038d66a342bc742bce6fc5c47
EVD-0002516,ORG-0030,OBL-000123,CTL-000364,Policy document,Capital Adequacy evidence package 2516,2025-09-27,USR-00082,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0030/2516,93,b8201f3f9383ac856ed06d17ec34ec17
EVD-0002517,ORG-0029,OBL-000498,CTL-001284,Transaction report,Customer Protection evidence package 2517,2026-06-12,USR-00025,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0029/2517,60,3b243d1cc08728a085ef46d1ce960b2b
